time,AERONET_Site,Day_of_Year,Day_of_Year(Fraction),AOD_Coincident_Input[440nm],AOD_Coincident_Input[675nm],AOD_Coincident_Input[870nm],AOD_Coincident_Input[1020nm],Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],Extinction_Angstrom_Exponent_440-870nm-Total,Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Refractive_Index-Real_Part[440nm],Refractive_Index-Real_Part[675nm],Refractive_Index-Real_Part[870nm],Refractive_Index-Real_Part[1020nm],Refractive_Index-Imaginary_Part[440nm],Refractive_Index-Imaginary_Part[675nm],Refractive_Index-Imaginary_Part[870nm],Refractive_Index-Imaginary_Part[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],Asymmetry_Factor-Fine[440nm],Asymmetry_Factor-Fine[675nm],Asymmetry_Factor-Fine[870nm],Asymmetry_Factor-Fine[1020nm],Asymmetry_Factor-Coarse[440nm],Asymmetry_Factor-Coarse[675nm],Asymmetry_Factor-Coarse[870nm],Asymmetry_Factor-Coarse[1020nm],Sphericity_Factor(%),0.050000,0.065604,0.086077,0.112939,0.148184,0.194429,0.255105,0.334716,0.439173,0.576227,0.756052,0.991996,1.301571,1.707757,2.240702,2.939966,3.857452,5.061260,6.640745,8.713145,11.432287,15.000000,Inflection_Radius_of_Size_Distribution(um),VolC-T,REff-T,VMR-T,Std-T,VolC-F,REff-F,VMR-F,Std-F,VolC-C,REff-C,VMR-C,Std-C,Minimum_Altitude_For_Flux_Calculations(km),Maximum_Altitude_For_Flux_Calculations(km),Flux_Down(BOA),Flux_Down(TOA),Flux_Up(BOA),Flux_Up(TOA),Rad_Forcing(BOA),Rad_Forcing(TOA),Forcing_Eff(BOA),Forcing_Eff(TOA),Diffuse(BOA),Diffuse(TOA),Spectral_Flux_Down[440nm],Spectral_Flux_Down[675nm],Spectral_Flux_Down[870nm],Spectral_Flux_Down[1020nm],Spectral_Flux_Up[440nm],Spectral_Flux_Up[675nm],Spectral_Flux_Up[870nm],Spectral_Flux_Up[1020nm],Spectral_Flux_Diffuse[440nm],Spectral_Flux_Diffuse[675nm],Spectral_Flux_Diffuse[870nm],Spectral_Flux_Diffuse[1020nm],Lidar_Ratio[440nm],Lidar_Ratio[675nm],Lidar_Ratio[870nm],Lidar_Ratio[1020nm],Depolarization_Ratio[440nm],Depolarization_Ratio[675nm],Depolarization_Ratio[870nm],Depolarization_Ratio[1020nm],Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type_
2010-08-31 19:26:07,Sao_Paulo,243.0,243.809803,0.747687,0.412277,0.29062,0.233337,1.380196,0.7511,0.4141,0.2914,0.2341,0.6789,0.3393,0.2138,0.1544,0.0722,0.0748,0.0776,0.0796,1.382683,0.8327,0.8716,0.8642,0.8557,0.12564,0.053168,0.03957,0.033766,1.719448,1.433,1.4514,1.4642,1.4632,0.024467,0.012784,0.011608,0.011357,0.723718,0.651593,0.627642,0.626451,0.695865,0.604918,0.557573,0.532731,1.165009,0.945456,0.871449,0.842292,-999.0,0.000661,0.005496,0.029122,0.074857,0.083472,0.058964,0.038149,0.028169,0.020795,0.014206,0.011735,0.014263,0.021736,0.031879,0.043557,0.066748,0.101549,0.104316,0.058995,0.021776,0.00531,0.000753,0.756,0.227,0.343,0.989,1.581,0.098,0.158,0.18,0.542,0.129,3.008,3.581,0.563,0.786,120.0,204.23201,426.8316,30.03409,102.1366,-93.19499,-26.51178,-168.51971,-47.93988,113.06277,-0.0,216.654767,290.920576,228.544571,180.913285,11.70224,32.518246,49.364323,41.262936,0.890972,0.61951,0.469819,0.383782,109.56,59.041,46.497,42.75,0.006213,0.013782,0.013804,0.006146,71.448835,70.798964,1.913969,0.006517,0.747687,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.05964,0.11791,0.22342,0.23277,1.0,1.0,29:01:2021,10:59:17,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-08-31 19:50:30,Sao_Paulo,243.0,243.826736,0.776545,0.430206,0.302415,0.243549,1.376557,0.78,0.4321,0.3033,0.2442,0.7049,0.3543,0.2231,0.1617,0.0752,0.0778,0.0802,0.0824,1.378553,0.8575,0.8564,0.842,0.8386,0.11117,0.062058,0.047934,0.039408,1.241523,1.5806,1.5354,1.5238,1.5113,0.023659,0.017767,0.016532,0.015221,0.677943,0.652196,0.64137,0.642543,0.649247,0.60736,0.578588,0.561868,1.124157,0.949167,0.874299,0.839726,-999.0,0.000562,0.006258,0.026378,0.045607,0.046914,0.042718,0.038064,0.02906,0.019677,0.014679,0.014456,0.017546,0.022738,0.029962,0.042138,0.070822,0.108595,0.100442,0.050589,0.017024,0.004175,0.000702,0.756,0.203,0.409,1.193,1.501,0.075,0.166,0.195,0.595,0.128,2.893,3.45,0.564,0.786,120.0,121.48002,306.59845,19.08053,85.06847,-78.62739,-23.87568,-134.69461,-40.90082,81.13188,0.0,133.132476,168.143155,139.660961,115.683943,7.098386,18.958965,31.060871,27.357523,0.969426,0.759061,0.591685,0.489009,58.814,52.927,47.159,44.339,0.013182,0.017486,0.016639,0.009407,76.773734,76.115054,2.205696,0.003586,0.776545,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06372,0.12691,0.24098,0.24913,1.0,1.0,29:01:2021,10:58:36,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-01 10:29:26,Sao_Paulo,244.0,244.437106,0.184829,0.099249,0.074709,0.063692,1.335414,0.1858,0.0995,0.0749,0.0645,0.1518,0.0628,0.0363,0.0251,0.034,0.0367,0.0386,0.0393,1.339584,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.713869,0.656128,0.647218,0.657587,0.657285,0.544937,0.46542,0.413112,1.105675,0.911691,0.855037,0.833459,-999.0,0.00023,0.001441,0.005794,0.013785,0.016314,0.010533,0.005117,0.002914,0.002706,0.003764,0.004962,0.006002,0.008491,0.012569,0.017441,0.023927,0.031426,0.036482,0.029783,0.012891,0.002371,0.000172,0.439,0.068,0.513,1.67,1.46,0.016,0.14,0.151,0.412,0.052,2.605,3.432,0.686,0.786,120.0,218.29622,364.51518,33.15498,76.14232,-35.65926,-6.12749,-264.22343,-45.4027,61.55243,0.0,276.991229,324.481059,231.486067,165.720701,15.839564,38.682306,53.168584,40.174573,0.598565,0.252075,0.172053,0.143314,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.090202,74.747606,1.193873,0.014089,0.184829,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,0.06094,0.1216,0.23234,0.24441,1.0,1.0,06:01:2018,14:47:32,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-01 10:52:20,Sao_Paulo,244.0,244.453009,0.2067,0.110118,0.082625,0.070118,1.351886,0.2077,0.1104,0.0828,0.0715,0.1711,0.0709,0.0417,0.0297,0.0367,0.0394,0.0411,0.0418,1.355978,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.709066,0.642669,0.628904,0.632878,0.654117,0.533714,0.453579,0.402961,1.105918,0.904844,0.8461,0.819846,-999.0,0.000236,0.001825,0.007744,0.017474,0.019504,0.011397,0.005391,0.003256,0.002781,0.003226,0.004724,0.007895,0.011112,0.013267,0.017861,0.026236,0.036111,0.039802,0.029158,0.012146,0.002607,0.000279,0.439,0.074,0.472,1.547,1.49,0.019,0.136,0.147,0.407,0.056,2.591,3.375,0.676,0.786,120.0,303.99829,474.29808,43.26179,89.58829,-41.93087,-7.08641,-279.45814,-47.22906,75.36631,0.0,389.701413,443.503078,310.31941,223.958004,21.864454,50.416655,67.408987,51.392018,0.513937,0.220442,0.151247,0.125698,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.110387,69.758382,1.903342,0.036005,0.2067,4.0,10.0,6.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.05785,0.11459,0.21813,0.23012,1.0,1.0,06:01:2018,14:47:35,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-01 11:42:03,Sao_Paulo,244.0,244.487535,0.231514,0.121245,0.088593,0.07306,1.41311,0.2326,0.1217,0.0886,0.0741,0.1958,0.0826,0.0475,0.0319,0.0368,0.0391,0.0411,0.0422,1.419344,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.683976,0.620927,0.604222,0.610332,0.635761,0.524042,0.443562,0.391677,1.092159,0.905059,0.83835,0.803722,-999.0,0.000238,0.001815,0.007484,0.016669,0.019745,0.011914,0.004978,0.00262,0.002471,0.003696,0.005571,0.007308,0.009476,0.012684,0.018415,0.026955,0.036654,0.040701,0.029959,0.012339,0.0026,0.000272,0.439,0.075,0.481,1.584,1.485,0.018,0.136,0.146,0.396,0.056,2.606,3.402,0.675,0.786,120.0,487.49875,693.74553,62.73994,110.99768,-48.4379,-7.06347,-289.12573,-42.16181,96.29241,0.0,650.061331,685.298609,470.067534,343.212763,34.899518,72.141103,93.494942,72.372347,0.41043,0.170801,0.114933,0.094657,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.629578,59.245339,1.730487,0.03332,0.231514,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,3.0,11.0,7.0,5.0,0.05357,0.10483,0.19819,0.21029,1.0,1.0,29:01:2021,11:15:07,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-01 12:09:28,Sao_Paulo,244.0,244.506574,0.226701,0.119644,0.085611,0.069588,1.428538,0.2273,0.1199,0.0862,0.0712,0.1943,0.0849,0.0501,0.0346,0.0331,0.035,0.0361,0.0366,1.423145,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.678589,0.585974,0.573411,0.585723,0.627504,0.464809,0.373845,0.318523,1.097721,0.93085,0.872363,0.842699,-999.0,0.000202,0.007345,0.043356,0.056502,0.036404,0.020023,0.00861,0.00325,0.001768,0.001926,0.00342,0.006111,0.008897,0.012189,0.01638,0.022971,0.032969,0.04073,0.032537,0.013418,0.002664,0.000254,0.439,0.101,0.235,0.732,1.769,0.048,0.117,0.124,0.367,0.053,2.855,3.641,0.644,0.786,120.0,583.3125,799.99909,72.46698,121.69219,-46.30966,-8.39444,-286.92486,-52.01016,105.93458,0.0,794.434754,811.222406,551.876082,403.1253,41.838499,82.9425,106.150308,82.34684,0.371376,0.154492,0.103612,0.083444,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,53.134133,53.722615,1.275065,0.055255,0.226701,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05212,0.10149,0.19126,0.20346,1.0,1.0,06:01:2018,14:49:18,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-01 18:09:26,Sao_Paulo,244.0,244.756551,0.30221,0.157992,0.115723,0.095023,1.412654,0.3092,0.1654,0.1158,0.0965,0.2602,0.1135,0.0615,0.0411,0.049,0.0519,0.0543,0.0554,1.436142,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.665436,0.606317,0.600931,0.611663,0.618467,0.511326,0.44056,0.394375,1.059467,0.890474,0.827302,0.799904,-999.0,0.00041,0.003513,0.013756,0.025374,0.024173,0.014197,0.006888,0.003888,0.003187,0.003813,0.005677,0.008848,0.01321,0.018943,0.027375,0.040074,0.053591,0.054598,0.035784,0.013645,0.002896,0.000338,0.439,0.102,0.451,1.516,1.498,0.025,0.129,0.14,0.413,0.076,2.653,3.362,0.638,0.786,120.0,540.31988,763.16483,67.91083,121.90018,-58.51448,-11.61,-261.9205,-51.96826,121.06168,0.0,705.213032,742.979323,517.456327,387.585347,37.468437,76.889335,100.651138,79.622468,0.454705,0.205213,0.138059,0.110988,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.265038,54.667993,4.83657,0.40628,0.30221,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05279,0.10276,0.19337,0.2045,1.0,1.0,29:01:2021,11:15:03,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-01 18:36:51,Sao_Paulo,244.0,244.77559,0.306141,0.158529,0.116053,0.095366,1.428147,0.3078,0.1634,0.117,0.0985,0.256,0.1082,0.0594,0.0398,0.0519,0.0552,0.0576,0.0587,1.418564,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.672461,0.61156,0.6135,0.630986,0.616937,0.493801,0.420272,0.376143,1.084749,0.914783,0.852622,0.825446,-999.0,0.000439,0.004141,0.016426,0.028468,0.024152,0.012556,0.005774,0.003424,0.00314,0.004165,0.006395,0.009442,0.012841,0.017248,0.024924,0.038085,0.053335,0.055764,0.03668,0.013859,0.002897,0.000331,0.439,0.102,0.424,1.467,1.533,0.026,0.124,0.134,0.407,0.075,2.642,3.382,0.649,0.786,120.0,441.16331,652.65848,57.88001,111.10877,-60.73298,-10.73273,-275.14838,-48.62419,108.06317,0.0,556.944227,612.648269,433.320921,326.974616,30.170997,65.448788,87.393371,69.422312,0.499794,0.225223,0.154728,0.125848,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,60.853694,60.231689,5.083886,0.217593,0.306141,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,3.0,10.0,8.0,5.0,0.05451,0.1066,0.20109,0.21173,1.0,1.0,29:01:2021,11:15:07,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-02 10:28:26,Sao_Paulo,245.0,245.436412,0.274599,0.14325,0.1033,0.086205,1.436397,0.2757,0.1435,0.1039,0.087,0.2328,0.0971,0.0555,0.0376,0.043,0.0463,0.0484,0.0493,1.434599,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.686903,0.609375,0.59921,0.613653,0.640508,0.50574,0.423017,0.372978,1.073999,0.890793,0.837579,0.815335,-999.0,0.000334,0.003333,0.015181,0.031324,0.029283,0.014517,0.0063,0.003712,0.003308,0.004047,0.005849,0.008877,0.012678,0.016023,0.021,0.02992,0.041563,0.045377,0.031111,0.01191,0.002421,0.000258,0.439,0.092,0.37,1.221,1.588,0.029,0.128,0.138,0.391,0.063,2.525,3.286,0.675,0.786,120.0,208.3923,364.7514,31.84182,80.91221,-46.60003,-10.69935,-237.94387,-54.63184,70.69452,0.0,256.785825,307.302297,222.489512,160.717347,14.487444,36.328838,50.834349,38.808473,0.686069,0.326685,0.2257,0.187792,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,74.07265,74.731453,1.86688,0.011348,0.274599,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06094,0.1216,0.23234,0.24436,1.0,1.0,06:01:2018,14:54:43,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-02 10:51:12,Sao_Paulo,245.0,245.452222,0.293019,0.150961,0.107906,0.089551,1.467286,0.2942,0.1514,0.1084,0.0906,0.2493,0.1035,0.058,0.0391,0.0449,0.0479,0.0503,0.0516,1.466842,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.676856,0.616552,0.603368,0.61333,0.631607,0.525831,0.451037,0.401119,1.075587,0.881676,0.819898,0.798657,-999.0,0.000386,0.003062,0.011512,0.021753,0.023463,0.015082,0.00704,0.003823,0.003269,0.004252,0.00647,0.00987,0.013133,0.016031,0.02132,0.031337,0.044576,0.049263,0.033381,0.012524,0.002489,0.000259,0.439,0.091,0.442,1.452,1.509,0.024,0.133,0.144,0.415,0.067,2.535,3.303,0.676,0.786,120.0,294.79478,474.54693,42.132,94.64216,-52.48866,-11.89411,-249.92454,-56.63376,86.95161,0.0,368.397074,426.639746,303.058209,219.940561,20.507134,48.317895,65.692048,50.404463,0.594957,0.277304,0.19136,0.157642,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,69.109839,69.759571,1.864404,0.024136,0.293019,4.0,10.0,6.0,6.0,4.0,10.0,6.0,6.0,4.0,10.0,6.0,6.0,4.0,10.0,7.0,6.0,0.05785,0.11459,0.21813,0.23013,1.0,1.0,29:01:2021,12:11:38,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-02 11:40:46,Sao_Paulo,245.0,245.486644,0.293251,0.149722,0.106893,0.087255,1.482848,0.2963,0.154,0.1073,0.0882,0.2543,0.1092,0.0607,0.0409,0.042,0.0449,0.0466,0.0473,1.48709,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.671968,0.606134,0.59898,0.61158,0.627235,0.507724,0.43168,0.384226,1.072717,0.914568,0.857117,0.831697,-999.0,0.000431,0.003672,0.014138,0.025551,0.024061,0.014112,0.006797,0.003697,0.002826,0.003142,0.004491,0.006976,0.010529,0.015204,0.021843,0.031106,0.039812,0.03908,0.025575,0.010256,0.002423,0.000333,0.439,0.083,0.376,1.245,1.572,0.025,0.128,0.139,0.41,0.058,2.579,3.286,0.649,0.786,120.0,482.62696,694.30695,62.30317,115.23326,-55.54744,-10.93636,-263.02968,-51.78614,110.19197,0.0,639.326436,674.865739,466.506826,340.5956,34.29504,71.065617,92.826708,71.844093,0.468587,0.208173,0.139391,0.112433,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.624296,59.242739,3.816697,0.218563,0.293251,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,3.0,11.0,7.0,5.0,0.05357,0.10482,0.19817,0.21029,1.0,1.0,06:01:2018,14:54:55,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-02 12:09:11,Sao_Paulo,245.0,245.506377,0.269792,0.138513,0.097704,0.079548,1.490011,0.2713,0.1414,0.0977,0.0799,0.2336,0.1013,0.0558,0.0372,0.0377,0.0401,0.0419,0.0427,1.493715,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.675674,0.608755,0.592752,0.599503,0.634648,0.522547,0.442353,0.389608,1.059626,0.89361,0.835243,0.809525,-999.0,0.000268,0.002138,0.009005,0.020034,0.023454,0.014973,0.006685,0.003251,0.002441,0.002925,0.004457,0.00684,0.009808,0.013329,0.01815,0.025714,0.035789,0.041172,0.031459,0.013503,0.002983,0.00033,0.439,0.078,0.43,1.438,1.546,0.022,0.136,0.147,0.393,0.056,2.704,3.501,0.665,0.786,120.0,587.30435,804.64196,72.67614,124.68239,-47.22041,-10.83243,-242.61217,-55.65559,118.3368,0.0,799.913826,812.233994,553.677537,404.342919,42.118826,83.021855,106.431527,82.534524,0.413844,0.179554,0.11804,0.093904,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,52.904671,53.495341,2.318155,0.133813,0.269792,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,3.0,10.0,8.0,4.0,4.0,10.0,8.0,4.0,0.05207,0.10137,0.19102,0.20321,1.0,1.0,29:01:2021,12:11:38,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-03 10:27:17,Sao_Paulo,246.0,246.435613,0.51242,0.266624,0.180335,0.14369,1.524211,0.5139,0.2669,0.1808,0.1442,0.4543,0.2021,0.1129,0.075,0.0597,0.0647,0.068,0.0692,1.525065,0.8277,0.8115,0.7835,0.7662,0.088575,0.050311,0.039157,0.033715,1.204664,1.5528,1.5391,1.5372,1.5283,0.033349,0.025139,0.024365,0.023996,0.685273,0.621941,0.600186,0.602876,0.655608,0.558623,0.481583,0.425125,1.045813,0.89017,0.83955,0.819547,-999.0,0.000546,0.004431,0.017028,0.034018,0.042735,0.035098,0.019297,0.00948,0.006231,0.006347,0.008365,0.01191,0.016927,0.022905,0.03027,0.042115,0.057333,0.059197,0.035048,0.011703,0.002645,0.000459,0.439,0.129,0.369,1.094,1.55,0.045,0.143,0.156,0.418,0.084,2.393,3.12,0.678,0.786,120.0,179.24762,365.9947,27.49644,85.59084,-72.34019,-16.03243,-195.13004,-43.24578,82.11724,0.0,215.525433,261.715187,198.551584,145.337992,11.822958,30.238834,44.692273,34.755497,0.836921,0.490673,0.342579,0.281201,90.504,57.065,44.291,40.133,0.005167,0.010891,0.01241,0.004411,74.087189,74.747407,0.731355,0.011723,0.51242,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.06087,0.1215,0.23216,0.24441,1.0,1.0,06:01:2018,14:59:37,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-03 10:50:05,Sao_Paulo,246.0,246.451447,0.518827,0.271304,0.184399,0.147761,1.510111,0.5202,0.2717,0.1849,0.1485,0.4596,0.2057,0.116,0.0785,0.0607,0.066,0.0689,0.07,1.510306,0.8129,0.7982,0.7739,0.7574,0.097325,0.054817,0.041808,0.036028,1.244244,1.5032,1.5114,1.5179,1.5168,0.03441,0.025628,0.024383,0.024094,0.693017,0.616695,0.593066,0.594601,0.66268,0.548337,0.466376,0.408933,1.055257,0.89994,0.846819,0.824502,-999.0,0.000499,0.005398,0.022904,0.043369,0.049854,0.038013,0.019235,0.009326,0.006328,0.006397,0.008142,0.01201,0.017867,0.02312,0.029935,0.041959,0.058192,0.060854,0.037299,0.013024,0.002879,0.000435,0.439,0.138,0.335,0.998,1.591,0.052,0.138,0.15,0.412,0.086,2.414,3.155,0.68,0.786,120.0,256.94097,475.07128,37.12075,97.32837,-85.46625,-15.44587,-228.69885,-41.33156,100.02947,0.0,309.698671,371.566684,274.925893,202.739769,16.954737,41.633428,59.2141,46.269059,0.74109,0.406232,0.281459,0.229041,103.04,59.046,45.06,40.4,0.005608,0.011113,0.012897,0.004665,69.105158,69.756586,2.000153,0.013665,0.518827,4.0,10.0,5.0,6.0,4.0,10.0,6.0,6.0,4.0,10.0,7.0,6.0,4.0,10.0,7.0,6.0,0.05784,0.11457,0.21811,0.23012,1.0,1.0,29:01:2021,11:52:05,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
2010-09-03 11:39:30,Sao_Paulo,246.0,246.485764,0.544208,0.28328,0.194373,0.154679,1.504784,0.5454,0.2838,0.1946,0.1556,0.4848,0.218,0.1258,0.0856,0.0606,0.0657,0.0688,0.0701,1.506206,0.7935,0.7839,0.7604,0.7493,0.11262,0.061331,0.046621,0.039019,1.300795,1.5242,1.5311,1.5441,1.5461,0.040235,0.030462,0.028265,0.026364,0.680681,0.607227,0.582668,0.582053,0.650319,0.540298,0.463148,0.409424,1.061115,0.903346,0.844687,0.816676,-999.0,0.000563,0.007311,0.029183,0.045178,0.046783,0.036262,0.01858,0.009277,0.006345,0.006366,0.008433,0.013347,0.01868,0.021917,0.028539,0.041339,0.056883,0.058553,0.036233,0.013321,0.003103,0.000477,0.439,0.138,0.316,0.952,1.611,0.053,0.133,0.145,0.425,0.084,2.379,3.126,0.69,0.786,120.0,427.65243,695.02706,56.03139,115.88214,-104.44896,-12.60501,-266.8975,-32.20946,131.66954,0.0,526.838901,605.727708,432.066576,319.576294,28.107067,63.710522,85.978746,67.438663,0.597905,0.311138,0.214133,0.172283,102.73,57.828,43.659,37.79,0.004636,0.013102,0.013037,0.003374,58.615886,59.236956,1.655904,0.03808,0.544208,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,4.0,10.0,7.0,5.0,3.0,11.0,7.0,5.0,0.05356,0.1048,0.19814,0.21028,1.0,1.0,06:01:2018,15:00:08,624.0,-23.5615,-46.734983,786.0,lev20,Almucantar<br>
